cell_id,week_index,ite,ite_lo,ite_hi,depth_zone,bathymetry,vessel_density,dvm_amplitude,is_treated,is_post_covid
CELL_084,41,-0.3531418972934015,-0.3571715580207765,-0.3491122365660264,deep,1625.4,3.255,0.1346,0,0
CELL_085,41,-0.3550545761506485,-0.36169939502401355,-0.34840975727728357,deep,2911.9,7.02,-1.4917,0,0
CELL_086,41,-0.3443800102854651,-0.3593156930189232,-0.3294443275520069,deep,3415.1,2.139,0.3911,0,0
CELL_087,41,-0.3540543929936038,-0.361698471792794,-0.3464103141944136,deep,2576.6,2.286,0.052,0,0
CELL_088,41,-0.3542088636930337,-0.36053132475618915,-0.3478864026298785,deep,2494.9,2.693,0.4655,0,0
CELL_089,41,-0.35374265138293365,-0.35867567448833704,-0.3488096282775299,deep,1573.9,3.368,-0.3972,0,0
CELL_090,41,-0.35315033709592064,-0.3563621154817488,-0.3499385587100925,mid,1097.9,4.346,-0.9261,0,0
CELL_091,41,-0.35051443893582424,-0.35887816646960125,-0.3421507114020472,deep,3671.1,5.483,-1.3268,0,0
CELL_092,41,-0.3496313357297335,-0.3597170244515513,-0.3395456470079161,deep,3681.3,3.902,-0.7257,0,0
CELL_093,41,-0.35450892630068964,-0.3622641934705606,-0.3467536591308187,deep,2825.9,4.976,-0.7908,0,0
CELL_094,41,-0.3545628933464282,-0.35902624247835274,-0.3500995442145038,deep,1884.9,3.631,-0.2235,0,0
CELL_095,41,-0.3558010539366072,-0.362890754253642,-0.3487113536195721,deep,1917.5,3.642,0.3912,0,0
CELL_096,41,-0.35098972821722535,-0.36020833244305744,-0.34177112399139326,deep,3123.1,6.883,-1.3847,0,0
CELL_097,41,-0.3496968924895919,-0.3602430292230552,-0.3391507557561284,deep,3670.8,1.093,0.0294,0,0
CELL_098,41,-0.34884014526144974,-0.35579339760092477,-0.3418868929219747,deep,3638.7,8.027,-2.4416,0,0
CELL_099,41,-0.35103908261687333,-0.3606764244227248,-0.34140174081102187,deep,3295.6,3.104,0.2189,0,0
CELL_000,42,-0.36209901086632446,-0.37211826874023085,-0.3520797529924185,shallow,424.7,36.019,-10.9046,1,0
CELL_001,42,-0.35655223103236894,-0.36746852862671536,-0.3456359334380225,mid,770.4,16.699,-4.0517,1,0
CELL_002,42,-0.35070316401560336,-0.35600177696509205,-0.34540455106611456,mid,639.2,18.559,-4.7076,1,0
CELL_003,42,-0.34963651858676226,-0.3554426967976649,-0.34383034037585974,mid,559.2,34.538,-10.5539,1,0
CELL_004,42,-0.35334962026142297,-0.3563482782416848,-0.35035096228116147,shallow,293.6,32.223,-10.1625,1,0
CELL_005,42,-0.3568478033595243,-0.3631571229568091,-0.35053848376223945,shallow,293.6,17.458,-4.7278,1,0
CELL_006,42,-0.35274338106565994,-0.35559554866612114,-0.34989121346519886,shallow,234.9,16.442,-4.3262,1,0
CELL_007,42,-0.3509749704969337,-0.3544595098238642,-0.34749043117000333,mid,719.7,30.849,-9.484,1,0
CELL_008,42,-0.3478495264846956,-0.35381691281167554,-0.34188214015771573,mid,560.7,13.538,-3.3785,1,0
CELL_009,42,-0.35090404663489494,-0.358062410760251,-0.34374568250953885,mid,624.8,15.404,-3.5422,1,0
CELL_010,42,-0.3546551704567569,-0.3585877722427179,-0.3507225686707959,shallow,212.4,27.284,-8.3936,1,0
CELL_011,42,-0.3544633749796584,-0.35884464807936495,-0.35008210187995187,mid,781.9,33.601,-10.4668,1,0
CELL_012,42,-0.3524423272870029,-0.3557444554724131,-0.34914019910159305,mid,699.5,31.472,-9.1079,1,0
CELL_013,42,-0.3632902573590944,-0.372566594492331,-0.35401392022585787,shallow,327.4,22.847,-6.307,1,0
CELL_014,42,-0.3575558841173801,-0.36314650890690753,-0.3519652593278529,shallow,309.1,30.386,-8.9673,1,0
CELL_015,42,-0.3650867791348065,-0.3765135403304825,-0.35366001793913054,shallow,310.0,20.675,-5.8294,1,0
CELL_016,42,-0.3735098597220438,-0.39181253140658534,-0.3552071880375024,shallow,382.5,26.053,-7.533,1,0
CELL_017,42,-0.3531063944955712,-0.3630332991610893,-0.3431794898300531,mid,514.9,34.844,-10.6725,1,0
CELL_018,42,-0.38101974428523205,-0.4026981841101253,-0.3593413044603387,shallow,459.2,29.97,-9.317,1,0
CELL_019,42,-0.36011508537981424,-0.36980697645371735,-0.3504231943059117,shallow,374.7,39.675,-12.6396,1,0
CELL_020,42,-0.3504873790756669,-0.35515277792633254,-0.3458219802250015,mid,567.1,31.046,-9.2696,1,0
CELL_021,42,-0.3529188425015873,-0.3560062618874466,-0.3498314231157281,shallow,283.7,26.973,-8.5368,1,0
CELL_022,42,-0.3788664352567849,-0.39872884050143464,-0.3590040300121352,shallow,375.3,16.848,-4.1789,1,0
CELL_023,42,-0.3617313501607243,-0.3713594372656534,-0.3521032630557957,shallow,419.8,23.043,-6.6141,1,0
CELL_024,42,-0.35740206289326976,-0.3621618549462729,-0.3526422708402666,shallow,473.6,20.729,-5.7845,1,0
CELL_025,42,-0.35170013492972896,-0.35621550400435836,-0.34718476585509966,mid,671.1,23.827,-7.1181,1,0
CELL_026,42,-0.3699470490383148,-0.3798858597160138,-0.36000823836061563,shallow,319.8,41.403,-12.8035,1,0
CELL_027,42,-0.3616882526922043,-0.3767115005831028,-0.34666500480130563,mid,508.5,23.804,-6.8251,1,0
CELL_028,42,-0.3505957252911872,-0.3611198424451542,-0.3400716081372202,mid,555.4,36.164,-10.4989,1,0
CELL_029,42,-0.35738445619011705,-0.3643350891130791,-0.3504338232671548,shallow,227.9,31.029,-9.373,1,0
CELL_030,42,-0.34917054760038746,-0.3541573919675875,-0.34418370323318753,mid,564.5,32.384,-10.2109,1,0
CELL_031,42,-0.3544301044603941,-0.358341075488495,-0.3505191334322932,shallow,302.3,29.219,-8.565,1,0
CELL_032,42,-0.3548610310743943,-0.3593448423976576,-0.350377219751131,shallow,239.0,28.042,-8.7011,1,0
CELL_033,42,-0.35381700719353926,-0.35890906361424485,-0.34872495077283366,mid,769.3,26.078,-7.9373,1,0
CELL_034,42,-0.35453209282502834,-0.35904565572699415,-0.35001852992306254,mid,779.4,17.161,-4.7799,1,0
CELL_035,42,-0.3524724205328777,-0.3599935719183341,-0.34495126914742125,mid,685.0,36.796,-11.8642,1,0
CELL_036,42,-0.3786904847897413,-0.3977764869606953,-0.3596044826187875,shallow,382.8,23.44,-6.5923,1,0
CELL_037,42,-0.3550174042902215,-0.35932737620058475,-0.35070743237985813,shallow,258.6,16.533,-4.1219,1,0
CELL_038,42,-0.3508212022652392,-0.35511929527938885,-0.34652310925108926,mid,610.5,30.379,-9.768,1,0
CELL_039,42,-0.36450204105377315,-0.3766364247510777,-0.3523676573564688,shallow,464.1,18.561,-4.9628,1,0
CELL_040,42,-0.35503229378691753,-0.35911142982718175,-0.3509531577466534,shallow,273.2,34.479,-10.8272,1,0
CELL_041,42,-0.37518192100248066,-0.3907138982902627,-0.3596499437146988,shallow,497.1,40.572,-12.9879,1,0
CELL_042,42,-0.35675862403911085,-0.363357548690379,-0.3501596993878426,shallow,220.6,40.61,-13.0361,1,0
CELL_043,42,-0.35209990539461594,-0.35543274251995505,-0.34876706826927684,mid,745.6,24.809,-6.9358,1,0
CELL_044,42,-0.360081419833408,-0.3691816761187694,-0.35098116354804676,shallow,355.3,13.456,-3.3799,1,0
CELL_045,42,-0.3504761395803612,-0.3584846296865256,-0.3424676494741967,mid,597.5,37.784,-12.0573,1,0
CELL_046,42,-0.3646922675611908,-0.3794606322733435,-0.34992390284903796,shallow,387.0,23.649,-6.7595,1,0
CELL_047,42,-0.3555498676066823,-0.36587730979001865,-0.3452224254233459,mid,512.0,41.902,-12.9206,1,0
CELL_048,42,-0.35088281371048274,-0.3566380726069691,-0.3451275548139964,mid,528.0,38.826,-12.5215,1,0
CELL_049,42,-0.36628711981493295,-0.3764946626150058,-0.35607957701486,shallow,310.9,32.671,-10.2274,1,0
CELL_050,42,-0.3505283870019309,-0.36044218563007663,-0.34061458837378517,deep,3706.5,2.418,0.1812,0,0
CELL_051,42,-0.35394456968115406,-0.3590457283517483,-0.3488434110105595,deep,1566.6,1.48,0.5837,0,0
CELL_052,42,-0.35403470410191923,-0.35932122993138105,-0.3487481782724575,mid,1263.7,4.172,-0.4042,0,0
CELL_053,42,-0.35274608166236354,-0.35699777017043827,-0.3484943931542888,deep,2366.2,1.326,0.8218,0,0
CELL_054,42,-0.3531088547412114,-0.3589151916985688,-0.347302517783854,deep,3954.1,2.426,-0.0109,0,0
CELL_055,42,-0.3558856447532231,-0.3626666273631736,-0.34910466214327246,deep,1574.6,2.273,0.3706,0,0
CELL_056,42,-0.3535164537203656,-0.35911742115692763,-0.34791548628380425,deep,2950.8,0.191,0.7185,0,0
CELL_057,42,-0.3508309177715697,-0.35678119343285003,-0.3448806421102892,deep,3237.2,3.711,0.0813,0,0
CELL_058,42,-0.35512140274891113,-0.36049568241791574,-0.34974712307990663,deep,1560.4,4.933,-0.2901,0,0
CELL_059,42,-0.34851486860029923,-0.3534559931943231,-0.3435737440062755,deep,3130.3,3.801,-0.3638,0,0
CELL_060,42,-0.35315897171868427,-0.3570218977855822,-0.34929604565178624,deep,1976.9,2.322,-0.0082,0,0
CELL_061,42,-0.35296607393099494,-0.3567421091480694,-0.34919003871392035,deep,2823.4,4.669,-1.0452,0,0
CELL_062,42,-0.3551332429777712,-0.3606832727566075,-0.3495832131989348,deep,2827.3,1.771,0.3582,0,0
CELL_063,42,-0.35519378295351556,-0.36160044684399045,-0.3487871190630409,deep,2514.5,3.197,-0.0377,0,0
CELL_064,42,-0.35428289102975385,-0.35926462053502795,-0.34930116152447976,mid,1088.9,4.668,-0.3654,0,0
CELL_065,42,-0.3371683549167238,-0.34600030977380364,-0.328336400059644,deep,3473.0,4.443,-1.317,0,0
CELL_066,42,-0.35656733448539013,-0.36494732779054423,-0.3481873411802365,deep,1826.5,6.631,-1.3331,0,0
CELL_067,42,-0.3565764074335682,-0.3646948179058774,-0.34845799696125895,mid,1396.9,5.834,-0.8542,0,0
CELL_068,42,-0.35343823584177675,-0.3572763833836493,-0.3496000882999043,mid,930.5,1.275,0.3803,0,0
CELL_069,42,-0.3546303005197136,-0.3625727038718852,-0.3466878971675419,deep,2690.9,0.0,0.8088,0,0
CELL_070,42,-0.35246767021540937,-0.3556481829176784,-0.3492871575131403,deep,2968.2,0.415,0.7145,0,0
CELL_071,42,-0.35423649755827247,-0.3592915397597196,-0.349181455356826,mid,853.1,1.522,1.0169,0,0
CELL_072,42,-0.3528745261568431,-0.356127242606846,-0.34962180970684015,deep,2438.7,4.55,-0.3875,0,0
CELL_073,42,-0.3564489161203078,-0.363800866667807,-0.34909696557280845,deep,1524.8,4.943,0.0356,0,0
CELL_074,42,-0.3520202519790739,-0.35502390204302176,-0.3490166019151258,deep,2864.6,2.266,0.4069,0,0
CELL_075,42,-0.35581673370062483,-0.36218813337471123,-0.3494453340265383,mid,1358.0,0.543,1.1183,0,0
CELL_076,42,-0.35183295246767504,-0.3562209993547526,-0.34744490558059754,deep,3011.0,6.499,-1.3568,0,0
CELL_077,42,-0.3528043612596222,-0.35653307981961385,-0.34907564269963104,deep,2037.6,0.0,1.0995,0,0
CELL_078,42,-0.3520466357161712,-0.3590857871250038,-0.34500748430733835,deep,3797.5,4.982,-1.1441,0,0
CELL_079,42,-0.35391869829565253,-0.3584483088324575,-0.3493890877588476,mid,1240.1,3.518,0.4161,0,0
CELL_080,42,-0.3540843720012508,-0.3593089724576589,-0.3488597715448427,deep,1891.4,0.0,1.609,0,0
CELL_081,42,-0.356640259165408,-0.36360626227846127,-0.3496742560523548,mid,1163.1,5.405,-0.6849,0,0
CELL_082,42,-0.35095057847707883,-0.35798676629019593,-0.34391439066396173,deep,3759.0,7.648,-2.6048,0,0
CELL_083,42,-0.342035824493987,-0.35218899267844417,-0.33188265630952984,deep,3607.5,5.475,-0.8984,0,0
CELL_084,42,-0.3555252534787196,-0.36346865417169116,-0.3475818527857478,deep,1625.4,4.754,-0.1567,0,0
CELL_085,42,-0.35271322562781005,-0.35664169518164235,-0.3487847560739781,deep,2911.9,2.745,0.1559,0,0
CELL_086,42,-0.3443575171821622,-0.3571739854399674,-0.3315410489243566,deep,3415.1,3.449,0.0435,0,0
CELL_087,42,-0.35187775211415967,-0.354581885095672,-0.3491736191326472,deep,2576.6,1.981,0.083,0,0
CELL_088,42,-0.3554975041848964,-0.3623615132694755,-0.3486334951003175,deep,2494.9,7.617,-2.1232,0,0
CELL_089,42,-0.3564364481084889,-0.3646850845524553,-0.3481878116645226,deep,1573.9,9.156,-2.2176,0,0
CELL_090,42,-0.3569493496423901,-0.3621328757926644,-0.3517658234921157,mid,1097.9,7.849,-1.4792,0,0
CELL_091,42,-0.3503203098899981,-0.36198209737238723,-0.3386585224076088,deep,3671.1,0.935,0.8109,0,0
CELL_092,42,-0.3497678733000969,-0.358165833938706,-0.3413699126614877,deep,3681.3,3.121,-0.1454,0,0
CELL_093,42,-0.3530486104103057,-0.35707519830359014,-0.3490220225170215,deep,2825.9,3.258,-0.0176,0,0
CELL_094,42,-0.3541271329558273,-0.359405321544465,-0.34884894436718966,deep,1884.9,4.91,-0.4669,0,0
CELL_095,42,-0.3544333535847931,-0.3609363694391952,-0.34793033773039134,deep,1917.5,1.11,0.7257,0,0
CELL_096,42,-0.34842888585250226,-0.3535053786933086,-0.3433523930116958,deep,3123.1,2.893,-0.1147,0,0
CELL_097,42,-0.3485926275586475,-0.3569797942404082,-0.34020546087688613,deep,3670.8,0.633,0.0242,0,0
CELL_098,42,-0.34907958617549256,-0.35571973780719024,-0.34243943454379533,deep,3638.7,4.881,-1.3256,0,0
CELL_099,42,-0.35137492627330136,-0.3594079849590478,-0.3433418675875548,deep,3295.6,2.69,0.6422,0,0
CELL_000,43,-0.37530952725280436,-0.39364013437761114,-0.3569789201279977,shallow,424.7,31.154,-9.0245,1,0
CELL_001,43,-0.3512344091957018,-0.3543565575285751,-0.3481122608628282,mid,770.4,18.345,-5.2817,1,0
CELL_002,43,-0.3505165248854889,-0.35344502884756895,-0.3475880209234093,mid,639.2,22.139,-6.6089,1,0
CELL_003,43,-0.3505675703088324,-0.35321565656657794,-0.34791948405108675,mid,559.2,40.433,-12.9758,1,0
CELL_004,43,-0.3510899023331155,-0.35351770911680186,-0.3486620955494291,shallow,293.6,28.142,-8.5757,1,0
CELL_005,43,-0.3543552301056689,-0.35785817600712316,-0.3508522842042144,shallow,293.6,14.824,-3.8936,1,0
CELL_006,43,-0.35889828728472534,-0.36637653097215767,-0.3514200435972928,shallow,234.9,16.308,-4.0682,1,0
CELL_007,43,-0.3506373757522659,-0.3531110832897405,-0.3481636682147914,mid,719.7,32.52,-10.0182,1,0
CELL_008,43,-0.3483843088576785,-0.3536453377242107,-0.3431232799911462,mid,560.7,15.514,-3.9463,1,0
CELL_009,43,-0.35054975220483936,-0.3543030548865757,-0.3467964495231029,mid,624.8,17.931,-4.7633,1,0
CELL_010,43,-0.35416863430659995,-0.35814972677351214,-0.35018754183968753,shallow,212.4,31.784,-9.5997,1,0
CELL_011,43,-0.35341512247276113,-0.3561121656919775,-0.35071807925354476,mid,781.9,31.163,-10.1442,1,0
CELL_012,43,-0.3514903310050028,-0.3546148427964439,-0.34836581921356174,mid,699.5,29.304,-8.5502,1,0
CELL_013,43,-0.35662186167462206,-0.36254424228553356,-0.35069948106371057,shallow,327.4,22.985,-6.5051,1,0
CELL_014,43,-0.3549123140642914,-0.3589418028217822,-0.35088282530680065,shallow,309.1,30.417,-9.0123,1,0
CELL_015,43,-0.36154405926436994,-0.3720040727980884,-0.35108404573065216,shallow,310.0,24.308,-6.8825,1,0
CELL_016,43,-0.36574451171272127,-0.37937432008420036,-0.3521147033412422,shallow,382.5,21.264,-6.0076,1,0
CELL_017,43,-0.35316134424064194,-0.3624149441438801,-0.34390774433740345,mid,514.9,36.28,-11.0617,1,0
CELL_018,43,-0.3779166943115969,-0.3974879715863183,-0.3583454170368756,shallow,459.2,30.103,-9.4718,1,0
CELL_019,43,-0.36509818611765454,-0.3784386040995991,-0.35175776813570997,shallow,374.7,38.325,-12.0606,1,0
CELL_020,43,-0.3502006947643203,-0.35959649090292095,-0.34080489862571944,mid,567.1,32.855,-10.0578,1,0
CELL_021,43,-0.3581682046778097,-0.36486095071723784,-0.35147545863838175,shallow,283.7,27.878,-8.2341,1,0
CELL_022,43,-0.36060371803792807,-0.3711849046561223,-0.35002253141973416,shallow,375.3,19.879,-5.4151,1,0
CELL_023,43,-0.37897818394717814,-0.3987841038728776,-0.3591722640214789,shallow,419.8,24.858,-7.1111,1,0
CELL_024,43,-0.36481873869110865,-0.37524523295999085,-0.35439224442222667,shallow,473.6,24.545,-7.2141,1,0
CELL_025,43,-0.3511638810476018,-0.3550344230728187,-0.34729333902238485,mid,671.1,20.447,-5.7819,1,0
CELL_026,43,-0.35880409665571755,-0.366739234859753,-0.3508689584516822,shallow,319.8,39.16,-12.252,1,0
CELL_027,43,-0.3828129879967832,-0.4031236394508894,-0.3625023365426768,mid,508.5,23.069,-6.1709,1,0
CELL_028,43,-0.3498462706994983,-0.35527980601124554,-0.3444127353877511,mid,555.4,38.474,-12.109,1,0
CELL_029,43,-0.35899926056409653,-0.3665497225393218,-0.3514487985888712,shallow,227.9,27.689,-7.8763,1,0
CELL_030,43,-0.34952348951079504,-0.3531764429273066,-0.3458705360942836,mid,564.5,35.559,-10.9006,1,0
CELL_031,43,-0.35850413152950983,-0.3655508882407287,-0.3514573748182912,shallow,302.3,27.321,-7.6727,1,0
CELL_032,43,-0.3574358793579947,-0.3641037189535311,-0.35076803976245813,shallow,239.0,27.535,-8.3736,1,0
CELL_033,43,-0.35471278377559545,-0.3605394501177733,-0.3488861174334174,mid,769.3,31.021,-9.2659,1,0
CELL_034,43,-0.35460556364438134,-0.3589783603340741,-0.35023276695468847,mid,779.4,20.118,-5.4114,1,0
CELL_035,43,-0.3539057526163503,-0.36057050076867087,-0.3472410044640299,mid,685.0,31.255,-9.4716,1,0
CELL_036,43,-0.3654356905129151,-0.3790767544175097,-0.35179462660832045,shallow,382.8,18.98,-5.2344,1,0
CELL_037,43,-0.3521749689095143,-0.35546992568912106,-0.3488800121299077,shallow,258.6,17.06,-4.4228,1,0
CELL_038,43,-0.35063412568716473,-0.3557017758181929,-0.34556647555613657,mid,610.5,31.875,-9.7358,1,0
CELL_039,43,-0.3671989281561691,-0.3840505116486509,-0.35034734466368755,shallow,464.1,23.141,-6.9068,1,0
CELL_040,43,-0.35343318323017175,-0.35653383808200745,-0.35033252837833617,shallow,273.2,36.084,-11.2061,1,0
CELL_041,43,-0.3708027551521444,-0.38592502364142267,-0.35568048666286645,shallow,497.1,38.186,-12.25,1,0
CELL_042,43,-0.35291174717436147,-0.35575723762150335,-0.3500662567272196,shallow,220.6,35.096,-10.9135,1,0
CELL_043,43,-0.3529366933453264,-0.3561617567627666,-0.3497116299278864,mid,745.6,24.825,-7.8788,1,0
CELL_044,43,-0.3608433260661528,-0.3700314782944859,-0.35165517383781963,shallow,355.3,14.209,-3.6784,1,0
CELL_045,43,-0.3492522251536818,-0.35845129348741883,-0.3400531568199448,mid,597.5,42.463,-13.1977,1,0
CELL_046,43,-0.37358680433259495,-0.39203807183722617,-0.3551355368279637,shallow,387.0,25.615,-7.2579,1,0
CELL_047,43,-0.35215355525244696,-0.3581858447252967,-0.34612126577959723,mid,512.0,38.47,-12.1303,1,0
CELL_048,43,-0.35267965844627547,-0.36226982998856233,-0.3430894869039884,mid,528.0,38.863,-12.0825,1,0
CELL_049,43,-0.35580325617627423,-0.3620640491325336,-0.3495424632200151,shallow,310.9,38.031,-11.8312,1,0
CELL_050,43,-0.3503004589411019,-0.3580823662943208,-0.3425185515878827,deep,3706.5,4.501,-0.9949,0,0
CELL_051,43,-0.35517050141353507,-0.3620789449833528,-0.34826205784371744,deep,1566.6,6.286,-1.504,0,0
CELL_052,43,-0.3564551725229786,-0.3635669160823677,-0.3493434289635895,mid,1263.7,1.621,1.0492,0,0
CELL_053,43,-0.35291917556460073,-0.35628947242901055,-0.349548878700191,deep,2366.2,0.707,0.8181,0,0
CELL_054,43,-0.3517547969379829,-0.3576194652944826,-0.3458901285814833,deep,3954.1,0.0,0.4831,0,0
CELL_055,43,-0.35378822209970556,-0.3591221501354749,-0.3484542940639359,deep,1574.6,4.946,-0.5638,0,0
CELL_056,43,-0.35276468784152376,-0.3567561029034422,-0.34877327277960535,deep,2950.8,2.592,-0.0319,0,0
CELL_057,43,-0.3475701127020446,-0.3514058063234772,-0.3437344190806122,deep,3237.2,2.76,-0.1998,0,0
CELL_058,43,-0.3560594062114837,-0.3629888093474864,-0.34913000307548075,deep,1560.4,4.46,-0.368,0,0
CELL_059,43,-0.35122224754138837,-0.3610863462020549,-0.34135814888072197,deep,3130.3,2.245,0.1025,0,0
CELL_060,43,-0.3521974591946239,-0.3551511174999386,-0.3492438008893091,deep,1976.9,6.143,-0.9767,0,0
CELL_061,43,-0.3525697925407553,-0.3558494631281938,-0.3492901219533167,deep,2823.4,5.934,-1.4177,0,0
CELL_062,43,-0.3531940343647609,-0.35757818741749264,-0.3488098813120291,deep,2827.3,1.795,0.2946,0,0
CELL_063,43,-0.3532074417009057,-0.35760851207696354,-0.34880637132484793,deep,2514.5,0.722,0.6745,0,0
CELL_064,43,-0.3542254148692334,-0.35992486444354044,-0.3485259652949262,mid,1088.9,4.348,0.5279,0,0
CELL_065,43,-0.3442969672429983,-0.3584473350809585,-0.3301465994050383,deep,3473.0,0.0,0.7964,0,0
CELL_066,43,-0.3562813749391165,-0.36418088472229815,-0.34838186515593506,deep,1826.5,2.505,0.2327,0,0
CELL_067,43,-0.35317161895766647,-0.35704431596830194,-0.349298921947031,mid,1396.9,6.282,-1.0106,0,0
CELL_068,43,-0.3532738120639401,-0.35620047415600053,-0.3503471499718799,mid,930.5,2.09,0.2548,0,0
CELL_069,43,-0.3556662280435602,-0.3630084378375088,-0.34832401824961157,deep,2690.9,0.0,1.0629,0,0
CELL_070,43,-0.35246767021540937,-0.3556481829176784,-0.3492871575131403,deep,2968.2,0.0,1.0969,0,0
CELL_071,43,-0.3543319606803129,-0.3591744841405307,-0.3494894372200957,mid,853.1,0.0,1.2203,0,0
CELL_072,43,-0.3556302538703359,-0.3624128126578247,-0.34884769508284713,deep,2438.7,0.0,1.2057,0,0
CELL_073,43,-0.35393733998384874,-0.36015740893061615,-0.3477172710370819,deep,1524.8,5.398,-0.1582,0,0
CELL_074,43,-0.3550727575558705,-0.3616161840279101,-0.34852933108383094,deep,2864.6,0.0,1.0956,0,0
CELL_075,43,-0.3529359226848752,-0.35659022916884153,-0.3492816162009089,mid,1358.0,1.255,0.9338,0,0
CELL_076,43,-0.35146738655026755,-0.3545647599082264,-0.3483700131923085,deep,3011.0,5.393,-1.4017,0,0
CELL_077,43,-0.35518651226502995,-0.3614078168804695,-0.3489652076495905,deep,2037.6,3.074,-0.0544,0,0
CELL_078,43,-0.3521468729260106,-0.3607032917401759,-0.3435904541118461,deep,3797.5,4.951,-0.9613,0,0
CELL_079,43,-0.35406303397533206,-0.35939841955853363,-0.3487276483921306,mid,1240.1,0.102,1.6187,0,0
CELL_080,43,-0.3561427987462951,-0.36293916813022015,-0.3493464293623701,deep,1891.4,2.562,0.7607,0,0
CELL_081,43,-0.353599349865667,-0.35736586474200055,-0.34983283498933354,mid,1163.1,6.579,-1.1959,0,0
CELL_082,43,-0.35290370256122067,-0.35782610936676557,-0.3479812957556753,deep,3759.0,3.162,-0.7314,0,0
CELL_083,43,-0.34201757179419173,-0.35242228036498663,-0.33161286322339684,deep,3607.5,5.887,-1.0767,0,0
