cell_id,week_index,year,week,date,treated,post,covid_active,vessel_density,dvm_amplitude,sst,log_chla,bathymetry,season_sin,season_cos,season_q
CELL_042,116,2020,13,2020-03-23,1,1,1,16.157,-4.1105,20.227,1.827,220.6,1.0,-0.0,0
CELL_043,116,2020,13,2020-03-23,1,1,1,8.959,-1.9235,19.353,1.1778,745.6,1.0,-0.0,0
CELL_044,116,2020,13,2020-03-23,1,1,1,3.897,-0.209,19.41,0.5266,355.3,1.0,-0.0,0
CELL_045,116,2020,13,2020-03-23,1,1,1,15.454,-4.0918,19.844,1.2748,597.5,1.0,-0.0,0
CELL_046,116,2020,13,2020-03-23,1,1,1,7.876,-1.1497,18.302,0.4719,387.0,1.0,-0.0,0
CELL_047,116,2020,13,2020-03-23,1,1,1,17.149,-4.1654,20.788,1.419,512.0,1.0,-0.0,0
CELL_048,116,2020,13,2020-03-23,1,1,1,16.449,-4.1078,21.442,1.1468,528.0,1.0,-0.0,0
CELL_049,116,2020,13,2020-03-23,1,1,1,13.277,-3.1888,19.478,0.9038,310.9,1.0,-0.0,0
CELL_050,116,2020,13,2020-03-23,0,1,0,2.873,-0.3622,20.432,0.9488,3706.5,1.0,-0.0,0
CELL_051,116,2020,13,2020-03-23,0,1,0,4.49,-0.8687,20.974,1.1586,1566.6,1.0,-0.0,0
CELL_052,116,2020,13,2020-03-23,0,1,0,7.315,-1.0913,20.347,1.3196,1263.7,1.0,-0.0,0
CELL_053,116,2020,13,2020-03-23,0,1,0,3.776,0.0613,19.265,0.4649,2366.2,1.0,-0.0,0
CELL_054,116,2020,13,2020-03-23,0,1,0,0.0,0.7648,20.303,1.8157,3954.1,1.0,-0.0,0
CELL_055,116,2020,13,2020-03-23,0,1,0,3.492,-0.1367,20.741,1.1064,1574.6,1.0,-0.0,0
CELL_056,116,2020,13,2020-03-23,0,1,0,0.972,0.7543,19.579,0.8335,2950.8,1.0,-0.0,0
CELL_057,116,2020,13,2020-03-23,0,1,0,3.338,-0.0314,20.343,0.5156,3237.2,1.0,-0.0,0
CELL_058,116,2020,13,2020-03-23,0,1,0,6.339,-0.8652,20.272,1.4631,1560.4,1.0,-0.0,0
CELL_059,116,2020,13,2020-03-23,0,1,0,6.265,-1.3649,18.787,0.6928,3130.3,1.0,-0.0,0
CELL_060,116,2020,13,2020-03-23,0,1,0,0.0,1.187,19.577,0.974,1976.9,1.0,-0.0,0
CELL_061,116,2020,13,2020-03-23,0,1,0,1.748,0.0927,20.033,0.96,2823.4,1.0,-0.0,0
CELL_062,116,2020,13,2020-03-23,0,1,0,0.759,0.7089,19.684,0.6669,2827.3,1.0,-0.0,0
CELL_063,116,2020,13,2020-03-23,0,1,0,2.61,-0.3798,19.969,0.3446,2514.5,1.0,-0.0,0
CELL_064,116,2020,13,2020-03-23,0,1,0,6.822,-0.9197,20.612,0.8036,1088.9,1.0,-0.0,0
CELL_065,116,2020,13,2020-03-23,0,1,0,2.031,-0.2721,20.878,0.8984,3473.0,1.0,-0.0,0
CELL_066,116,2020,13,2020-03-23,0,1,0,7.739,-1.8903,19.381,1.0783,1826.5,1.0,-0.0,0
CELL_067,116,2020,13,2020-03-23,0,1,0,6.856,-1.821,20.652,0.3557,1396.9,1.0,-0.0,0
CELL_068,116,2020,13,2020-03-23,0,1,0,2.556,-0.0055,21.553,1.442,930.5,1.0,-0.0,0
CELL_069,116,2020,13,2020-03-23,0,1,0,0.0,1.185,19.027,1.3585,2690.9,1.0,-0.0,0
CELL_070,116,2020,13,2020-03-23,0,1,0,0.242,1.0422,19.803,1.0235,2968.2,1.0,-0.0,0
CELL_071,116,2020,13,2020-03-23,0,1,0,1.221,0.6104,19.215,0.4217,853.1,1.0,-0.0,0
CELL_072,116,2020,13,2020-03-23,0,1,0,4.0,-1.0477,20.411,0.8273,2438.7,1.0,-0.0,0
CELL_073,116,2020,13,2020-03-23,0,1,0,2.71,0.5687,20.275,1.1761,1524.8,1.0,-0.0,0
CELL_074,116,2020,13,2020-03-23,0,1,0,0.0,0.8867,20.142,0.512,2864.6,1.0,-0.0,0
CELL_075,116,2020,13,2020-03-23,0,1,0,1.059,0.6661,20.856,1.1687,1358.0,1.0,-0.0,0
CELL_076,116,2020,13,2020-03-23,0,1,0,7.985,-2.0236,19.702,0.2925,3011.0,1.0,-0.0,0
CELL_077,116,2020,13,2020-03-23,0,1,0,1.621,0.5911,19.745,0.6781,2037.6,1.0,-0.0,0
CELL_078,116,2020,13,2020-03-23,0,1,0,6.7,-1.6825,19.387,1.2827,3797.5,1.0,-0.0,0
CELL_079,116,2020,13,2020-03-23,0,1,0,0.75,1.3935,20.003,0.7267,1240.1,1.0,-0.0,0
CELL_080,116,2020,13,2020-03-23,0,1,0,0.293,0.7168,21.207,1.0657,1891.4,1.0,-0.0,0
CELL_081,116,2020,13,2020-03-23,0,1,0,0.137,1.5251,19.833,1.6668,1163.1,1.0,-0.0,0
CELL_082,116,2020,13,2020-03-23,0,1,0,4.477,-1.0894,19.41,0.7914,3759.0,1.0,-0.0,0
CELL_083,116,2020,13,2020-03-23,0,1,0,7.562,-1.5018,20.455,1.4841,3607.5,1.0,-0.0,0
CELL_084,116,2020,13,2020-03-23,0,1,0,6.553,-1.3737,18.191,0.5537,1625.4,1.0,-0.0,0
CELL_085,116,2020,13,2020-03-23,0,1,0,2.618,-0.2329,20.004,0.2764,2911.9,1.0,-0.0,0
CELL_086,116,2020,13,2020-03-23,0,1,0,2.213,-0.077,18.717,0.7569,3415.1,1.0,-0.0,0
CELL_087,116,2020,13,2020-03-23,0,1,0,0.0,0.7474,20.637,0.5969,2576.6,1.0,-0.0,0
CELL_088,116,2020,13,2020-03-23,0,1,0,2.541,0.0889,20.363,0.8482,2494.9,1.0,-0.0,0
CELL_089,116,2020,13,2020-03-23,0,1,0,3.944,-0.1438,20.445,1.4234,1573.9,1.0,-0.0,0
CELL_090,116,2020,13,2020-03-23,0,1,0,4.993,-0.6873,19.813,0.3679,1097.9,1.0,-0.0,0
CELL_091,116,2020,13,2020-03-23,0,1,0,4.309,-0.8311,21.253,1.6542,3671.1,1.0,-0.0,0
CELL_092,116,2020,13,2020-03-23,0,1,0,3.284,-0.577,19.894,1.609,3681.3,1.0,-0.0,0
CELL_093,116,2020,13,2020-03-23,0,1,0,6.638,-1.5869,19.21,0.947,2825.9,1.0,-0.0,0
CELL_094,116,2020,13,2020-03-23,0,1,0,0.0,1.402,19.276,0.8712,1884.9,1.0,-0.0,0
CELL_095,116,2020,13,2020-03-23,0,1,0,3.479,0.0158,19.515,0.2798,1917.5,1.0,-0.0,0
CELL_096,116,2020,13,2020-03-23,0,1,0,4.371,-1.0097,19.729,0.8261,3123.1,1.0,-0.0,0
CELL_097,116,2020,13,2020-03-23,0,1,0,0.212,0.1111,19.239,1.308,3670.8,1.0,-0.0,0
CELL_098,116,2020,13,2020-03-23,0,1,0,5.837,-1.863,20.274,0.0926,3638.7,1.0,-0.0,0
CELL_099,116,2020,13,2020-03-23,0,1,0,7.1,-0.9509,19.144,0.724,3295.6,1.0,-0.0,0
CELL_000,117,2020,14,2020-03-30,1,1,1,13.072,-2.9827,19.75,0.7571,424.7,0.9927,-0.1205,1
CELL_001,117,2020,14,2020-03-30,1,1,1,8.211,-1.9155,18.232,-0.1213,770.4,0.9927,-0.1205,1
CELL_002,117,2020,14,2020-03-30,1,1,1,7.309,-1.3921,20.017,0.1439,639.2,0.9927,-0.1205,1
CELL_003,117,2020,14,2020-03-30,1,1,1,14.842,-4.0605,19.276,0.7284,559.2,0.9927,-0.1205,1
CELL_004,117,2020,14,2020-03-30,1,1,1,12.993,-3.0596,19.962,0.4245,293.6,0.9927,-0.1205,1
CELL_005,117,2020,14,2020-03-30,1,1,1,3.357,0.2258,18.586,0.873,293.6,0.9927,-0.1205,1
CELL_006,117,2020,14,2020-03-30,1,1,1,7.16,-0.5581,19.011,1.4422,234.9,0.9927,-0.1205,1
CELL_007,117,2020,14,2020-03-30,1,1,1,12.592,-3.3831,20.209,-0.0619,719.7,0.9927,-0.1205,1
CELL_008,117,2020,14,2020-03-30,1,1,1,4.659,-0.554,19.27,0.6669,560.7,0.9927,-0.1205,1
CELL_009,117,2020,14,2020-03-30,1,1,1,4.698,0.0534,19.566,0.4748,624.8,0.9927,-0.1205,1
CELL_010,117,2020,14,2020-03-30,1,1,1,12.148,-3.0593,20.222,1.484,212.4,0.9927,-0.1205,1
CELL_011,117,2020,14,2020-03-30,1,1,1,13.459,-4.1851,20.812,0.5475,781.9,0.9927,-0.1205,1
CELL_012,117,2020,14,2020-03-30,1,1,1,11.138,-2.6877,20.721,0.5191,699.5,0.9927,-0.1205,1
CELL_013,117,2020,14,2020-03-30,1,1,1,6.683,-1.2512,19.804,0.4714,327.4,0.9927,-0.1205,1
CELL_014,117,2020,14,2020-03-30,1,1,1,12.24,-2.6319,19.74,1.5539,309.1,0.9927,-0.1205,1
CELL_015,117,2020,14,2020-03-30,1,1,1,6.029,-0.5765,19.371,1.3524,310.0,0.9927,-0.1205,1
CELL_016,117,2020,14,2020-03-30,1,1,1,7.068,-1.1102,20.022,0.6007,382.5,0.9927,-0.1205,1
CELL_017,117,2020,14,2020-03-30,1,1,1,14.191,-3.4822,19.038,1.8881,514.9,0.9927,-0.1205,1
CELL_018,117,2020,14,2020-03-30,1,1,1,7.169,-1.2805,20.261,-0.3035,459.2,0.9927,-0.1205,1
CELL_019,117,2020,14,2020-03-30,1,1,1,14.606,-3.7394,19.839,0.9533,374.7,0.9927,-0.1205,1
CELL_020,117,2020,14,2020-03-30,1,1,1,11.446,-3.1059,19.88,1.0123,567.1,0.9927,-0.1205,1
CELL_021,117,2020,14,2020-03-30,1,1,1,12.702,-3.0123,20.499,1.1793,283.7,0.9927,-0.1205,1
CELL_022,117,2020,14,2020-03-30,1,1,1,9.96,-2.3855,19.853,0.9483,375.3,0.9927,-0.1205,1
CELL_023,117,2020,14,2020-03-30,1,1,1,5.68,-1.1743,20.255,0.681,419.8,0.9927,-0.1205,1
CELL_024,117,2020,14,2020-03-30,1,1,1,8.332,-1.5159,19.806,0.838,473.6,0.9927,-0.1205,1
CELL_025,117,2020,14,2020-03-30,1,1,1,5.148,-0.3533,20.682,1.1699,671.1,0.9927,-0.1205,1
CELL_026,117,2020,14,2020-03-30,1,1,1,14.451,-4.2449,20.232,0.0188,319.8,0.9927,-0.1205,1
CELL_027,117,2020,14,2020-03-30,1,1,1,7.017,-1.3351,20.096,0.4009,508.5,0.9927,-0.1205,1
CELL_028,117,2020,14,2020-03-30,1,1,1,14.743,-3.6154,19.562,0.295,555.4,0.9927,-0.1205,1
CELL_029,117,2020,14,2020-03-30,1,1,1,12.372,-3.3339,21.212,0.4372,227.9,0.9927,-0.1205,1
CELL_030,117,2020,14,2020-03-30,1,1,1,13.952,-3.6177,21.114,1.7771,564.5,0.9927,-0.1205,1
CELL_031,117,2020,14,2020-03-30,1,1,1,9.397,-1.7091,19.884,1.5533,302.3,0.9927,-0.1205,1
CELL_032,117,2020,14,2020-03-30,1,1,1,12.236,-2.8533,20.841,1.468,239.0,0.9927,-0.1205,1
CELL_033,117,2020,14,2020-03-30,1,1,1,12.169,-2.9626,21.038,0.3881,769.3,0.9927,-0.1205,1
CELL_034,117,2020,14,2020-03-30,1,1,1,10.073,-2.2595,19.828,1.5505,779.4,0.9927,-0.1205,1
CELL_035,117,2020,14,2020-03-30,1,1,1,14.174,-3.7018,20.43,1.4267,685.0,0.9927,-0.1205,1
CELL_036,117,2020,14,2020-03-30,1,1,1,10.574,-2.1647,19.603,1.3611,382.8,0.9927,-0.1205,1
CELL_037,117,2020,14,2020-03-30,1,1,1,2.595,0.8039,19.367,1.4197,258.6,0.9927,-0.1205,1
CELL_038,117,2020,14,2020-03-30,1,1,1,14.882,-3.5967,18.986,1.3437,610.5,0.9927,-0.1205,1
CELL_039,117,2020,14,2020-03-30,1,1,1,7.278,-1.3138,19.014,1.1006,464.1,0.9927,-0.1205,1
CELL_040,117,2020,14,2020-03-30,1,1,1,14.132,-3.3848,19.844,0.8128,273.2,0.9927,-0.1205,1
CELL_041,117,2020,14,2020-03-30,1,1,1,10.359,-2.4609,19.814,0.8142,497.1,0.9927,-0.1205,1
CELL_042,117,2020,14,2020-03-30,1,1,1,14.06,-3.5889,20.775,0.8668,220.6,0.9927,-0.1205,1
CELL_043,117,2020,14,2020-03-30,1,1,1,11.486,-3.0096,19.998,0.361,745.6,0.9927,-0.1205,1
CELL_044,117,2020,14,2020-03-30,1,1,1,5.906,-0.6369,18.639,0.6397,355.3,0.9927,-0.1205,1
CELL_045,117,2020,14,2020-03-30,1,1,1,19.308,-5.2169,20.253,1.0745,597.5,0.9927,-0.1205,1
CELL_046,117,2020,14,2020-03-30,1,1,1,11.458,-2.91,20.539,0.7922,387.0,0.9927,-0.1205,1
CELL_047,117,2020,14,2020-03-30,1,1,1,16.19,-3.8846,21.414,1.7521,512.0,0.9927,-0.1205,1
CELL_048,117,2020,14,2020-03-30,1,1,1,14.263,-3.6237,18.716,0.5845,528.0,0.9927,-0.1205,1
CELL_049,117,2020,14,2020-03-30,1,1,1,13.588,-3.5836,20.758,0.251,310.9,0.9927,-0.1205,1
CELL_050,117,2020,14,2020-03-30,0,1,0,1.982,-0.0432,20.749,1.2669,3706.5,0.9927,-0.1205,1
CELL_051,117,2020,14,2020-03-30,0,1,0,6.991,-1.6666,18.658,0.1024,1566.6,0.9927,-0.1205,1
CELL_052,117,2020,14,2020-03-30,0,1,0,0.328,1.0324,19.866,0.9552,1263.7,0.9927,-0.1205,1
CELL_053,117,2020,14,2020-03-30,0,1,0,2.893,-0.3089,19.378,0.3468,2366.2,0.9927,-0.1205,1
CELL_054,117,2020,14,2020-03-30,0,1,0,0.0,0.4364,19.467,1.2936,3954.1,0.9927,-0.1205,1
CELL_055,117,2020,14,2020-03-30,0,1,0,3.533,-0.2808,20.722,1.5315,1574.6,0.9927,-0.1205,1
CELL_056,117,2020,14,2020-03-30,0,1,0,5.559,-1.2772,19.115,0.8814,2950.8,0.9927,-0.1205,1
CELL_057,117,2020,14,2020-03-30,0,1,0,4.795,-0.5803,22.197,1.9175,3237.2,0.9927,-0.1205,1
CELL_058,117,2020,14,2020-03-30,0,1,0,4.486,0.0858,19.822,1.5536,1560.4,0.9927,-0.1205,1
CELL_059,117,2020,14,2020-03-30,0,1,0,4.043,-0.0635,20.07,1.5235,3130.3,0.9927,-0.1205,1
CELL_060,117,2020,14,2020-03-30,0,1,0,0.0,1.3291,20.138,1.2847,1976.9,0.9927,-0.1205,1
CELL_061,117,2020,14,2020-03-30,0,1,0,6.774,-1.4925,19.725,1.649,2823.4,0.9927,-0.1205,1
CELL_062,117,2020,14,2020-03-30,0,1,0,3.81,0.0229,20.146,1.8269,2827.3,0.9927,-0.1205,1
CELL_063,117,2020,14,2020-03-30,0,1,0,2.813,-0.0231,19.738,0.8575,2514.5,0.9927,-0.1205,1
CELL_064,117,2020,14,2020-03-30,0,1,0,3.818,0.6655,19.891,1.6797,1088.9,0.9927,-0.1205,1
CELL_065,117,2020,14,2020-03-30,0,1,0,0.0,0.3147,18.578,0.6991,3473.0,0.9927,-0.1205,1
CELL_066,117,2020,14,2020-03-30,0,1,0,3.279,-0.5602,20.237,0.9767,1826.5,0.9927,-0.1205,1
CELL_067,117,2020,14,2020-03-30,0,1,0,7.867,-1.5069,19.619,0.7365,1396.9,0.9927,-0.1205,1
CELL_068,117,2020,14,2020-03-30,0,1,0,2.801,0.0201,19.922,0.7483,930.5,0.9927,-0.1205,1
CELL_069,117,2020,14,2020-03-30,0,1,0,0.481,0.7608,19.774,0.4074,2690.9,0.9927,-0.1205,1
CELL_070,117,2020,14,2020-03-30,0,1,0,4.609,-0.7577,20.126,0.7526,2968.2,0.9927,-0.1205,1
CELL_071,117,2020,14,2020-03-30,0,1,0,2.268,0.5956,19.601,1.5712,853.1,0.9927,-0.1205,1
CELL_072,117,2020,14,2020-03-30,0,1,0,0.0,1.174,19.904,1.5378,2438.7,0.9927,-0.1205,1
CELL_073,117,2020,14,2020-03-30,0,1,0,2.07,0.9324,19.634,1.5938,1524.8,0.9927,-0.1205,1
CELL_074,117,2020,14,2020-03-30,0,1,0,1.318,0.9048,19.852,1.5356,2864.6,0.9927,-0.1205,1
CELL_075,117,2020,14,2020-03-30,0,1,0,0.0,1.4151,20.708,1.2538,1358.0,0.9927,-0.1205,1
CELL_076,117,2020,14,2020-03-30,0,1,0,5.086,-1.3037,20.864,1.2301,3011.0,0.9927,-0.1205,1
CELL_077,117,2020,14,2020-03-30,0,1,0,3.158,-0.0638,20.604,0.6707,2037.6,0.9927,-0.1205,1
CELL_078,117,2020,14,2020-03-30,0,1,0,9.288,-2.8554,19.57,1.3587,3797.5,0.9927,-0.1205,1
CELL_079,117,2020,14,2020-03-30,0,1,0,1.269,0.9729,20.605,1.124,1240.1,0.9927,-0.1205,1
CELL_080,117,2020,14,2020-03-30,0,1,0,4.996,-0.3606,19.219,0.9226,1891.4,0.9927,-0.1205,1
CELL_081,117,2020,14,2020-03-30,0,1,0,2.741,0.2668,20.364,1.533,1163.1,0.9927,-0.1205,1
CELL_082,117,2020,14,2020-03-30,0,1,0,2.774,-0.6431,19.706,-0.3436,3759.0,0.9927,-0.1205,1
CELL_083,117,2020,14,2020-03-30,0,1,0,5.917,-1.1142,19.815,0.1622,3607.5,0.9927,-0.1205,1
CELL_084,117,2020,14,2020-03-30,0,1,0,3.8,-0.5827,20.408,0.9899,1625.4,0.9927,-0.1205,1
CELL_085,117,2020,14,2020-03-30,0,1,0,7.554,-1.5011,20.819,1.3776,2911.9,0.9927,-0.1205,1
CELL_086,117,2020,14,2020-03-30,0,1,0,0.015,0.7659,20.651,2.0981,3415.1,0.9927,-0.1205,1
CELL_087,117,2020,14,2020-03-30,0,1,0,2.159,-0.1706,19.075,-0.0396,2576.6,0.9927,-0.1205,1
CELL_088,117,2020,14,2020-03-30,0,1,0,7.716,-1.7569,21.031,0.9629,2494.9,0.9927,-0.1205,1
CELL_089,117,2020,14,2020-03-30,0,1,0,2.597,0.1716,20.045,0.7334,1573.9,0.9927,-0.1205,1
CELL_090,117,2020,14,2020-03-30,0,1,0,5.403,-0.1919,19.722,1.4938,1097.9,0.9927,-0.1205,1
CELL_091,117,2020,14,2020-03-30,0,1,0,2.724,-0.4085,21.091,0.3748,3671.1,0.9927,-0.1205,1
CELL_092,117,2020,14,2020-03-30,0,1,0,0.268,0.7933,19.706,1.3535,3681.3,0.9927,-0.1205,1
CELL_093,117,2020,14,2020-03-30,0,1,0,3.325,0.0419,20.323,1.6106,2825.9,0.9927,-0.1205,1
CELL_094,117,2020,14,2020-03-30,0,1,0,3.222,-0.2533,19.485,0.6512,1884.9,0.9927,-0.1205,1
CELL_095,117,2020,14,2020-03-30,0,1,0,5.591,-0.6297,19.298,1.3346,1917.5,0.9927,-0.1205,1
CELL_096,117,2020,14,2020-03-30,0,1,0,5.658,-1.0185,18.484,1.0095,3123.1,0.9927,-0.1205,1
CELL_097,117,2020,14,2020-03-30,0,1,0,7.478,-1.937,18.932,0.8929,3670.8,0.9927,-0.1205,1
CELL_098,117,2020,14,2020-03-30,0,1,0,2.809,-0.5423,21.499,1.97,3638.7,0.9927,-0.1205,1
CELL_099,117,2020,14,2020-03-30,0,1,0,3.589,-0.3103,21.674,1.6933,3295.6,0.9927,-0.1205,1
CELL_000,118,2020,15,2020-04-06,1,1,1,13.283,-2.7095,18.716,2.0809,424.7,0.9709,-0.2393,1
CELL_001,118,2020,15,2020-04-06,1,1,1,8.013,-1.4964,19.078,0.4145,770.4,0.9709,-0.2393,1
CELL_002,118,2020,15,2020-04-06,1,1,1,11.449,-2.6086,19.393,0.493,639.2,0.9709,-0.2393,1
CELL_003,118,2020,15,2020-04-06,1,1,1,18.26,-4.9214,19.315,0.8576,559.2,0.9709,-0.2393,1
CELL_004,118,2020,15,2020-04-06,1,1,1,13.953,-3.1818,19.598,1.5309,293.6,0.9709,-0.2393,1
CELL_005,118,2020,15,2020-04-06,1,1,1,6.124,-0.9425,20.548,1.3649,293.6,0.9709,-0.2393,1
CELL_006,118,2020,15,2020-04-06,1,1,1,9.982,-1.915,20.102,1.6704,234.9,0.9709,-0.2393,1
CELL_007,118,2020,15,2020-04-06,1,1,1,13.13,-2.8509,20.145,1.256,719.7,0.9709,-0.2393,1
CELL_008,118,2020,15,2020-04-06,1,1,1,6.983,-1.0142,19.803,1.4873,560.7,0.9709,-0.2393,1
CELL_009,118,2020,15,2020-04-06,1,1,1,13.519,-2.7795,20.059,1.6014,624.8,0.9709,-0.2393,1
CELL_010,118,2020,15,2020-04-06,1,1,1,7.388,-1.6358,19.236,0.7629,212.4,0.9709,-0.2393,1
CELL_011,118,2020,15,2020-04-06,1,1,1,12.128,-3.1352,18.729,0.428,781.9,0.9709,-0.2393,1
CELL_012,118,2020,15,2020-04-06,1,1,1,16.358,-4.412,18.736,0.3748,699.5,0.9709,-0.2393,1
CELL_013,118,2020,15,2020-04-06,1,1,1,7.948,-1.4248,18.592,0.633,327.4,0.9709,-0.2393,1
CELL_014,118,2020,15,2020-04-06,1,1,1,13.759,-3.4547,20.166,0.9062,309.1,0.9709,-0.2393,1
CELL_015,118,2020,15,2020-04-06,1,1,1,6.953,-0.7663,19.867,0.4945,310.0,0.9709,-0.2393,1
CELL_016,118,2020,15,2020-04-06,1,1,1,6.258,-0.747,19.301,1.4167,382.5,0.9709,-0.2393,1
CELL_017,118,2020,15,2020-04-06,1,1,1,14.809,-4.216,21.199,1.3991,514.9,0.9709,-0.2393,1
CELL_018,118,2020,15,2020-04-06,1,1,1,10.188,-1.8867,19.676,1.2041,459.2,0.9709,-0.2393,1
CELL_019,118,2020,15,2020-04-06,1,1,1,12.922,-3.3029,19.438,0.8572,374.7,0.9709,-0.2393,1
CELL_020,118,2020,15,2020-04-06,1,1,1,15.567,-3.7568,19.742,1.0591,567.1,0.9709,-0.2393,1
CELL_021,118,2020,15,2020-04-06,1,1,1,14.865,-3.3056,19.797,1.6122,283.7,0.9709,-0.2393,1
CELL_022,118,2020,15,2020-04-06,1,1,1,6.716,-0.565,19.375,2.0761,375.3,0.9709,-0.2393,1
CELL_023,118,2020,15,2020-04-06,1,1,1,9.702,-2.0274,20.346,0.4601,419.8,0.9709,-0.2393,1
CELL_024,118,2020,15,2020-04-06,1,1,1,5.052,-0.8396,20.682,0.6217,473.6,0.9709,-0.2393,1
CELL_025,118,2020,15,2020-04-06,1,1,1,4.437,-0.4795,19.445,1.3381,671.1,0.9709,-0.2393,1
CELL_026,118,2020,15,2020-04-06,1,1,1,13.259,-3.058,19.43,1.3863,319.8,0.9709,-0.2393,1
CELL_027,118,2020,15,2020-04-06,1,1,1,10.211,-2.2484,20.612,1.3264,508.5,0.9709,-0.2393,1
CELL_028,118,2020,15,2020-04-06,1,1,1,16.739,-4.5725,18.798,1.2258,555.4,0.9709,-0.2393,1
CELL_029,118,2020,15,2020-04-06,1,1,1,12.597,-3.1335,20.801,1.0892,227.9,0.9709,-0.2393,1
CELL_030,118,2020,15,2020-04-06,1,1,1,14.4,-3.418,20.356,2.0496,564.5,0.9709,-0.2393,1
CELL_031,118,2020,15,2020-04-06,1,1,1,10.021,-2.4294,19.659,0.532,302.3,0.9709,-0.2393,1
CELL_032,118,2020,15,2020-04-06,1,1,1,6.904,-1.3572,19.456,0.2803,239.0,0.9709,-0.2393,1
CELL_033,118,2020,15,2020-04-06,1,1,1,9.906,-2.6446,18.957,-0.0692,769.3,0.9709,-0.2393,1
CELL_034,118,2020,15,2020-04-06,1,1,1,4.448,-0.4281,20.391,1.11,779.4,0.9709,-0.2393,1
CELL_035,118,2020,15,2020-04-06,1,1,1,16.126,-4.1771,19.834,1.1756,685.0,0.9709,-0.2393,1
CELL_036,118,2020,15,2020-04-06,1,1,1,7.774,-1.5313,19.417,1.0033,382.8,0.9709,-0.2393,1
CELL_037,118,2020,15,2020-04-06,1,1,1,9.814,-1.4327,19.954,0.8821,258.6,0.9709,-0.2393,1
CELL_038,118,2020,15,2020-04-06,1,1,1,10.252,-1.9039,21.055,1.3892,610.5,0.9709,-0.2393,1
CELL_039,118,2020,15,2020-04-06,1,1,1,7.42,-1.1102,19.87,0.8109,464.1,0.9709,-0.2393,1
CELL_040,118,2020,15,2020-04-06,1,1,1,16.188,-4.3037,19.379,0.7263,273.2,0.9709,-0.2393,1
CELL_041,118,2020,15,2020-04-06,1,1,1,14.875,-3.8351,20.979,1.3867,497.1,0.9709,-0.2393,1
CELL_042,118,2020,15,2020-04-06,1,1,1,15.616,-4.3415,19.164,1.3306,220.6,0.9709,-0.2393,1
CELL_043,118,2020,15,2020-04-06,1,1,1,10.05,-2.4108,19.176,0.538,745.6,0.9709,-0.2393,1
CELL_044,118,2020,15,2020-04-06,1,1,1,5.987,-0.6016,19.807,1.3777,355.3,0.9709,-0.2393,1
CELL_045,118,2020,15,2020-04-06,1,1,1,15.08,-4.0821,18.709,0.3499,597.5,0.9709,-0.2393,1
CELL_046,118,2020,15,2020-04-06,1,1,1,11.543,-2.737,19.617,1.449,387.0,0.9709,-0.2393,1
CELL_047,118,2020,15,2020-04-06,1,1,1,16.464,-4.3987,19.144,0.5172,512.0,0.9709,-0.2393,1
CELL_048,118,2020,15,2020-04-06,1,1,1,15.475,-4.128,20.177,1.1641,528.0,0.9709,-0.2393,1
CELL_049,118,2020,15,2020-04-06,1,1,1,15.795,-4.1831,21.175,0.9229,310.9,0.9709,-0.2393,1
CELL_050,118,2020,15,2020-04-06,0,1,0,2.292,0.4437,19.512,1.6067,3706.5,0.9709,-0.2393,1
CELL_051,118,2020,15,2020-04-06,0,1,0,4.88,-0.6364,20.218,1.4428,1566.6,0.9709,-0.2393,1
CELL_052,118,2020,15,2020-04-06,0,1,0,1.682,0.861,20.377,1.4308,1263.7,0.9709,-0.2393,1
CELL_053,118,2020,15,2020-04-06,0,1,0,1.066,0.3148,21.044,1.1247,2366.2,0.9709,-0.2393,1
CELL_054,118,2020,15,2020-04-06,0,1,0,0.0,0.6642,19.588,1.095,3954.1,0.9709,-0.2393,1
CELL_055,118,2020,15,2020-04-06,0,1,0,8.199,-2.4513,20.149,0.496,1574.6,0.9709,-0.2393,1
CELL_056,118,2020,15,2020-04-06,0,1,0,1.603,0.4327,20.617,1.9144,2950.8,0.9709,-0.2393,1
CELL_057,118,2020,15,2020-04-06,0,1,0,7.373,-1.8613,18.739,0.8106,3237.2,0.9709,-0.2393,1
CELL_058,118,2020,15,2020-04-06,0,1,0,7.285,-1.3083,18.785,1.1834,1560.4,0.9709,-0.2393,1
CELL_059,118,2020,15,2020-04-06,0,1,0,7.393,-1.9054,19.526,1.1715,3130.3,0.9709,-0.2393,1
CELL_060,118,2020,15,2020-04-06,0,1,0,0.0,1.6661,19.207,1.4078,1976.9,0.9709,-0.2393,1
CELL_061,118,2020,15,2020-04-06,0,1,0,6.387,-1.4164,18.618,1.236,2823.4,0.9709,-0.2393,1
CELL_062,118,2020,15,2020-04-06,0,1,0,1.675,0.582,19.396,0.9243,2827.3,0.9709,-0.2393,1
CELL_063,118,2020,15,2020-04-06,0,1,0,5.974,-0.7049,20.243,1.2992,2514.5,0.9709,-0.2393,1
CELL_064,118,2020,15,2020-04-06,0,1,0,7.101,-0.4961,19.655,1.2731,1088.9,0.9709,-0.2393,1
CELL_065,118,2020,15,2020-04-06,0,1,0,1.19,0.3694,19.481,1.7076,3473.0,0.9709,-0.2393,1
CELL_066,118,2020,15,2020-04-06,0,1,0,7.335,-1.9286,20.857,0.3547,1826.5,0.9709,-0.2393,1
CELL_067,118,2020,15,2020-04-06,0,1,0,7.936,-2.0423,19.725,-0.0267,1396.9,0.9709,-0.2393,1
